date	review	rating	userName	title
2019-03-09 17:52:02	April and Amy are two wonderful, amazing women who are genuinely changing the world by sharing their empowering views on shameless, REAL sex. I listened to my first episode in September and I felt all the feels coming up because I just hadn’t ever had anybody talk to me about sex in this way. Since then I’ve listened to every episode (caught up mid-Jan!) and I find myself learning something in every one. I’ve already become the sex nerd among my friends and am becoming a better lover than ever (my partners like that part!). Thank you so much for everything you do. Keep doing all the thangs and making such a huge impact on all of us.	5	Me (12345666666)	Fantastic women changing the world!
2019-02-23 19:55:45	They are so awesome and amazing and funny and cute and inspiring and all the great things! I was actually recommended to listen to Shameless Sex by therapist and am forever grateful for everything my therapist did for me but this especially. I love the topics, tips, insight, and personalities of these beautiful women! Thank you for opening yourselves to us and uncovering a world of conversations we should all hear. Love love love!	5	clairbear#1	I LOVE April and Amy so much!
2019-02-13 07:21:32	After hearing most of your episodes, I am finally taking the time to write a review to thank Amy and April for sharing so vulnerably with the public about a much needed topic of conversation.    Your podcast has been so fun to listen to, and very informative.  I can feel the love and authenticity that you gals are putting into this project and it's inspiring!  Cheers to you both with my invisible glass of Margin's Wine ;)	5	Love&Colors13	Love You 2!
2019-02-01 21:57:00	Shameless Sex is absolutely my favorite podcast! I drive a lot for my work and it really keeps sitting in traffic tolerable!	5	Alyssaconnell	Love
2019-02-01 20:34:17	Yes!  So Much good information from April and Amy here across various topics.  Today I found comfort in their words of wisdom from the early 2019 episode.  I look forward to more from April and Amy.	5	IAmHereAndIMatter	Life Changing in So Many Levels
2019-01-25 22:01:17	I saw April and Amy teach a workshop at The Oregon Eclipse Festival. I was just grabbing lunch and they happened to be teaching. What they spoke about was communication and getting into your sexual power. This was helpful in my personal life. I love them and their podcast so much! It is Informative and fun.	5	honey_diiip	So happy I saw them
2019-01-25 16:01:50	I’m a consultant that also sells intimacy products and not only is this podcast relatable in many ways, but also educational. Thanks!	5	Evlove_Evelyn	Staying a student
2019-01-19 20:43:13	I’ve been having casual sex for the first time since I was 19. I looove sex. I love talking about sex. I love sexual freedom, sexual connection. I wanted to listen to a podcast about sex but the first few I tried were boring, leaning a little too much on the educational side. I found shameless sex and within moments I was sucked in. I looove the way April and Amy speak on sex. They’re funny enough to make it feel like you’re talking to your girlfriends, but not so much so that it takes away from the educational, and meaningful conversation. I love the way they speak about sex. Relationship sex, casual sex, any, and all kinds of sex. I found my new obsession. Thank you April and Amy!	5	GMarie220	Soooo much yes.
2019-01-22 18:54:27	"I just discovered this podcast and listened to 4 episodes and really liked it until the most recent episode where they attempted to answer a question about SSRIs (antidepressants). The information they gave was totally uninformed and inaccurate and misleading and potentially dangerous. SSRIs do not cause a person to “not feel”. If you don’t even know what the medicine is (you could have at least googled what SSRI stood for before recording the episode) you are 100% unqualified to attempt to give advice about their use or side effects. For many people these are life saving drugs and your advice perpetuates misunderstanding and could deter people from seeking the help and treatment they need. 
Please don’t do this, even with the caveat that you “are not a doctor”. Or at least do a modicum of research first! Sorry, but just lost a ton of respect from me. I really enjoyed the open and enthusiastic discussion of sex and this podcast could be really good ."	2	Unhipster foodie	Good topic, bad info
2019-01-18 20:52:31	"This Podcast shares some of the most Sacred & Spiritual LOVE circulating on the Planet.  The Hosts, Amy and April, Shine the Brightest Lights into some of the Deepest Darkness and use their Voices and platform to help people Feel, Heal, Open Up & Reveal their very Hearts and Souls. They Help Remind US that life is a Celebration!!  Amy and April Educate, Empower, and Shower the World with Love, Light, Compassion, Knowledge, Wisdom & Insight as well as the Tools, Resources, information and Inspiration to Transform Our Consciousnesses, Our Hearts, and Our Relationships with Source, Self, and other Beings.

Amy and April are Two of the Brightest Lights in the Universe.  They consistently share a Consciousness, Energy, Grace, Wisdom and Love that are Beyond Time... Ancient, Sacred, Soul stirring and Spectacular.  It’s so Beautiful to see people living their purposes and the Exquisite Flow it generates for Everyone. It is Elemental, Electric, Organic and Orgasmic.  

Words are limiting and I wish I was better at communicating the depths and dimensions of Spiritual Love  (I’m working on it), and I could fully express and share just how much Amy and April mean to me, to the World and to this LIFE.  I also wish I could share, reflect, and recirculate more of their Light back to them through these words.  They both embody, emit, and transmit SO much LOVE and Joy... their exquisite chemistry, their compassion, and the Deep Love and Wonderful sense of Play that they share with each other and the World, are so powerfully and palpably Beautiful.  

Amy and April create a Symphony of Aliveness and it is so wondrous, empowering, inspiring and Magical to behold... I’m SO Grateful for this podcast and I am Absolutely Delighted to be Sharing the Planet with both of Them."	5	Tantric Chris	A Symphony of Aliveness!!
